CVE_ESCUELA_ATENCION,NOM_ESCUELA_ATENCION,REF_TURNO_ATENCION,REF_CICLO_ESCOLAR,prioridad_atencion,pct_incompleto,pct_caries,pct_visual,pct_sobrepeso_obesidad,imc_promedio,NUM_MATRICULA_TOTAL_ESCUELA_x,alertas_promedio,NUM_MATRICULA_TOTAL_ESCUELA_y,CLAVECCT,NOMBRE,longitud,latitud,alcaldia,NIVEL,completitud
09DPR2275Q,VALENTÍN ZAMORA OROZCO,MATUTINO,2025-2026,22.543,0.0,44.6735,30.9278,37.1134,19.2584,350.0,34.0206,350,09DPR2905O,VALENTÍN ZAMORA OROZCO,-99.16589444,19.41872222,CUAUHTÉMOC,Primaria,100.0
09DPR5145R,JUAN JOSÉ ARREOLA,VESPERTINO,2024-2025,22.5357,22.3214,20.5357,37.1429,32.6786,18.5986,659.0,26.6071,659,09DPR5144S,JUAN JOSÉ ARREOLA,-99.04761389,19.3112,TLÁHUAC,Primaria,77.6786
09DPR3223R,MANUEL RUIZ RODRIGUEZ,MATUTINO,2024-2025 | 2025-2026,22.5,21.2838,30.7432,33.1081,27.3649,,,30.0676,239,09DPR3223R,MANUEL RUIZ RODRIGUEZ,-99.08400833,19.48871111,GUSTAVO A. MADERO,Primaria,78.7162
09DPR5115X,MURALISTA ALFREDO ZALCE,VESPERTINO,2024-2025 | 2025-2026,22.5,0.0,67.3077,8.6538,36.5385,18.4299,225.0,34.6154,225,09DPR5104R,MURALISTA ALFREDO ZALCE,-99.08032778,19.32849444,IZTAPALAPA,Primaria,100.0
09DPR3033Z,PROFRA. ISABEL ROBLES ESPEJEL,MATUTINO,2024-2025 | 2025-2026,22.4924,13.3739,41.6413,24.0122,33.4347,,,30.0912,318,09DPR3033Z,PROFRA. ISABEL ROBLES ESPEJEL,-99.09611389,19.51135556,GUSTAVO A. MADERO,Primaria,86.6261
09DPR1563B,PROFR. ONOFRE MELENDEZ B.,VESPERTINO,2025-2026,22.4865,0.0,50.2703,23.2432,38.9189,18.1391,188.0,34.0541,188,09DPR1563B,PROFR. ONOFRE MELENDEZ B.,-99.26976667,19.32872222,ÁLVARO OBREGÓN,Primaria,100.0
09DPR0058O,NUEVA CREACION,VESPERTINO,2025-2026,22.4852,0.0,56.8047,27.8107,27.8107,17.4255,175.0,32.5444,175,09DPR0025X,NUEVA CREACION,-99.18145516,19.21404722,TLALPAN,Primaria,100.0
09DPR2122M,HEROES DE LA NAVAL,MATUTINO,2024-2025 | 2025-2026,22.4793,0.0,55.3719,31.405,25.6198,18.5316,148.0,32.2314,148,09DPR2121N,HEROES DE LA NAVAL,-99.20298056,19.37502222,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1844K,AMADO NERVO,MATUTINO,2024-2025 | 2025-2026,22.4786,0.4274,62.8205,8.1197,41.0256,,,31.1966,304,09DES0174Y,AMADO NERVO,-99.21457222,19.48199722,AZCAPOTZALCO,Secundaria,99.5726
09DPR2644T,FRANCISCO MARQUEZ,VESPERTINO,2024-2025 | 2025-2026,22.4444,0.0,60.0,18.8889,33.3333,17.7289,199.0,31.1111,199,09DPR2641W,FRANCISCO MARQUEZ,-99.01433056,19.36083333,IZTAPALAPA,Primaria,100.0
09DPR1783N,VENUSTIANO CARRANZA,MATUTINO,2025-2026,22.4096,5.2209,41.3655,30.9237,34.5382,18.5113,248.0,32.9317,248,09DPR1783N,VENUSTIANO CARRANZA,-99.23198056,19.38433611,ÁLVARO OBREGÓN,Primaria,94.7791
09DPR0046J,GUSTAVO BAZ PRADA,MATUTINO,2024-2025 | 2025-2026,22.4,1.3333,54.4762,20.0,36.1905,,,33.7143,593,09DPR0046J,GUSTAVO BAZ PRADA,-99.23010556,19.27267222,TLALPAN,Primaria,98.6667
09DPR2180C,JAPÓN,MATUTINO,2024-2025 | 2025-2026,22.3983,13.2762,38.9722,27.409,32.334,,,29.7645,422,09DJN0207P,JAPON,-99.10925278,19.48650556,GUSTAVO A. MADERO,Preescolar,86.7238
09DPR1945I,IDEARIO DE JUÁREZ,MATUTINO,2024-2025 | 2025-2026,22.3977,0.2924,38.3041,33.9181,39.4737,18.3292,322.0,30.4094,322,09DPR1945I,IDEARIO DE JUÁREZ,-99.15714167,19.31788056,COYOACÁN,Primaria,99.7076
09DPR2756X,ALFREDO V. BONFIL,VESPERTINO,2025-2026,22.3913,28.8043,45.1087,10.3261,27.7174,18.9734,272.0,22.8261,272,09DPR2756X,ALFREDO V. BONFIL,-99.20292778,19.28211389,TLALPAN,Primaria,71.1957
09DPR2840V,FABIAN GARCÍA RAMÍREZ,MATUTINO,2024-2025 | 2025-2026,22.3902,0.7317,38.0488,47.0732,26.0976,18.6298,465.0,38.7805,465,09DPR2936H,FABIAN GARCÍA RAMÍREZ,-98.98687778,19.34020833,IZTAPALAPA,Primaria,99.2683
09DPR1189N,15 DE MAYO,MATUTINO,2025-2026,22.3693,14.9826,44.2509,22.6481,29.9652,18.5343,334.0,29.6167,334,09DPR1189N,15 DE MAYO,-99.12877778,19.35562778,COYOACÁN,Primaria,85.0174
09DPR1736C,GENERAL ANDRES FIGUEROA,VESPERTINO,2024-2025 | 2025-2026,22.3684,2.6316,39.4737,44.7368,25.0,19.5366,66.0,40.7895,66,09DPR1735D,GENERAL ANDRES FIGUEROA,-99.19226389,19.45408889,MIGUEL HIDALGO,Primaria,97.3684
09DPR1166C,SUIZA,MATUTINO,2024-2025 | 2025-2026,22.3611,0.0,44.4444,14.5833,52.7778,20.0816,185.0,36.8056,185,09DJN0663D,SUIZA,-99.14269444,19.31206944,COYOACÁN,Preescolar,100.0
09DPR1957N,LUIS HIDALGO MONROY,MATUTINO,2024-2025 | 2025-2026,22.3567,3.5032,35.3503,30.2548,42.6752,18.67,359.0,31.2102,359,09DPR1957N,LUIS HIDALGO MONROY,-99.16096944,19.35278056,COYOACÁN,Primaria,96.4968
09DPR2217Z,PROFR. JORGE CASAHONDA CASTILLO,MATUTINO,2024-2025 | 2025-2026,22.3567,0.6369,48.4076,17.1975,45.5414,19.0194,326.0,31.2102,326,09DBA0178Y,PROFR. JORGE CASAHONDA CASTILLO,-99.12915833,19.44875278,CUAUHTÉMOC,Adultos - Primaria,99.3631
09DPR0933X,PLAN DE ONCE AÑOS,MATUTINO,2024-2025 | 2025-2026,22.3404,1.0638,36.1702,39.3617,35.1064,19.1565,117.0,37.234,117,09DPR0934W,PLAN DE ONCE AÑOS,-99.12153333,19.38986667,IZTACALCO,Primaria,98.9362
09DPR0967N,HISPANO AMERICA,MATUTINO,2024-2025 | 2025-2026,22.3358,4.0146,32.1168,42.3358,33.2117,18.1038,309.0,32.1168,309,09DPR0967N,HISPANO AMERICA,-99.17983889,19.38893889,BENITO JUÁREZ,Primaria,95.9854
09DPR2611B,TECAYEHUATZIN,MATUTINO,2025-2026,22.3077,3.4188,55.1282,23.9316,29.0598,17.9156,307.0,34.6154,307,09DPR2611B,TECAYEHUATZIN,-99.11850833,19.33089722,COYOACÁN,Primaria,96.5812
09DPR1836B,DR. FRANCISCO VAZQUEZ GOMEZ,MATUTINO,2024-2025 | 2025-2026,22.3077,3.2051,49.0385,22.7564,36.5385,19.1061,359.0,32.3718,359,09DPR1836B,DR. FRANCISCO VAZQUEZ GOMEZ,-99.11655833,19.3398,COYOACÁN,Primaria,96.7949
09DPR2426F,PROFR. LUIS GUEVARA RAMÍREZ,MATUTINO,2024-2025 | 2025-2026,22.303,0.6061,41.2121,24.2424,45.4545,20.4629,378.0,38.1818,378,09DPR2426F,PROFR. LUIS GUEVARA RAMÍREZ,-99.07421111,19.33083889,IZTAPALAPA,Primaria,99.3939
09DPR1995Q,PROFR. XAVIER MEJÍA,MATUTINO,2024-2025 | 2025-2026,22.2936,0.0,43.3486,23.1651,44.9541,19.459,447.0,34.633,447,09DPR1995Q,PROFR. XAVIER MEJÍA,-99.14424722,19.30443611,COYOACÁN,Primaria,100.0
09DPR0958F,ALFONSO REYES,MATUTINO,2024-2025 | 2025-2026,22.2764,2.439,42.2764,34.1463,32.5203,,,38.2114,155,09DES0166P,ALFONSO REYES,-99.25770278,19.31254444,LA MAGDALENA CONTRERAS,Secundaria,97.561
09DPR1881O,CARMEN SERDAN,VESPERTINO,2024-2025 | 2025-2026,22.2695,0.0,59.9291,20.5674,30.8511,18.1916,350.0,30.4965,350,09DES0169M,CARMEN SERDÁN,-99.246225,19.36003056,ÁLVARO OBREGÓN,Secundaria,100.0
09DPR1796R,RAMON MANTEROLA,VESPERTINO,2024-2025 | 2025-2026,22.2472,19.5506,31.6854,37.7528,22.2472,17.7704,403.0,31.236,403,09DBS0009B,RAMON MANTEROLA,-99.29819444,19.35676667,CUAJIMALPA DE MORELOS,Adultos - Secundaria,80.4494
09DPR2232S,MARTÍN DE LA CRUZ,MATUTINO,2024-2025 | 2025-2026,22.2464,0.0,42.7536,27.8986,40.5797,18.2785,387.0,31.8841,387,09DPR2232S,MARTÍN DE LA CRUZ,-99.12795,19.28936667,TLALPAN,Primaria,100.0
09DPR2694A,ALFONSO PRUNEDA,MATUTINO,2024-2025 | 2025-2026,22.2404,21.0383,21.3115,44.8087,24.0437,,,32.7869,300,09DPR2694A,ALFONSO PRUNEDA,-99.17242778,19.52586111,GUSTAVO A. MADERO,Primaria,78.96170000000001
09DPR2594B,PROFR. SALVADOR VARELA RESENDIZ,MATUTINO,2024-2025 | 2025-2026,22.2318,21.4592,34.3348,26.6094,28.7554,20.5659,222.0,30.9013,222,09DPR2594B,PROFR. SALVADOR VARELA RESENDIZ,-99.201925,19.50988611,AZCAPOTZALCO,Primaria,78.5408
09DPR2303W,VENUSTIANO CARRANZA,VESPERTINO,2024-2025 | 2025-2026,22.2086,12.8834,42.3313,23.9264,31.9018,18.7521,176.0,30.6748,176,09DPR1783N,VENUSTIANO CARRANZA,-99.23198056,19.38433611,ÁLVARO OBREGÓN,Primaria,87.1166
09DPR0124X,PROFR. JOSÉ GUADALUPE AGUILERA,MATUTINO,2024-2025 | 2025-2026,22.1918,1.3699,16.4384,54.1096,39.0411,,,39.0411,167,09DPR0124X,PROFR. JOSÉ GUADALUPE AGUILERA,-99.09633056,19.39912222,IZTACALCO,Primaria,98.6301
09DPR1864Y,JUAN A. MATEOS,VESPERTINO,2024-2025 | 2025-2026,22.1918,0.0,57.5342,20.5479,32.8767,18.9312,93.0,32.8767,93,09DPR1865X,JUAN A. MATEOS,-99.218825,19.37125833,ÁLVARO OBREGÓN,Primaria,100.0
09DPR5134L,NUEVO MILENIO,MATUTINO,2024-2025 | 2025-2026,22.1708,3.7627,51.0854,19.5369,36.4689,19.0588,678.0,34.2981,678,09DPR5150C,NUEVO MILENIO,-99.03996667,19.28296667,TLÁHUAC,Primaria,96.2373
09DPR2384X,PROFRA. VICENTA TRUJILLO,MATUTINO,2024-2025 | 2025-2026,22.1459,13.3047,31.3305,32.618,33.4764,19.1838,286.0,33.0472,286,09DPR2384X,PROFRA. VICENTA TRUJILLO,-99.14213056,19.45199722,CUAUHTÉMOC,Primaria,86.6953
09DPR1784M,CARLOS A. PEREYRA,MATUTINO,2024-2025 | 2025-2026,22.1287,0.495,56.4356,12.8713,40.8416,19.0806,472.0,33.1683,472,09DPR1784M,CARLOS A. PEREYRA,-99.22949167,19.37888056,ÁLVARO OBREGÓN,Primaria,99.505
09DPR1117U,ALFONSO HERRERA,MATUTINO,2024-2025 | 2025-2026,22.1239,0.0,26.5487,53.9823,30.0885,18.4607,86.0,38.0531,86,09DPR1117U,ALFONSO HERRERA,-99.17259722,19.41528056,CUAUHTÉMOC,Primaria,100.0
09DPR2647Q,PROFR. CALIXTO ANTONIO RODRIGUEZ FLORES,MATUTINO,2024-2025 | 2025-2026,22.1053,32.7068,19.9248,37.9699,19.9248,,,28.9474,213,09DPR2647Q,PROFR. CALIXTO ANTONIO RODRIGUEZ FLORES,-99.16689722,19.52720278,GUSTAVO A. MADERO,Primaria,67.2932
09DPR1265C,JUAN MONTALVO,MATUTINO,2024-2025 | 2025-2026,22.0979,2.7972,37.7622,33.9161,36.014,,,32.1678,313,09DPR1265C,JUAN MONTALVO,-99.13553611,19.39338889,BENITO JUÁREZ,Primaria,97.2028
09DPR0003L,EFRAIN HUERTA,VESPERTINO,2024-2025 | 2025-2026,22.0921,0.0,24.2678,50.6276,35.5649,19.0061,326.0,34.3096,326,09DPR4019N,EFRAIN HUERTA,-99.25931111,19.32503333,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1390A,DR. CAYETANO ANDRADE,MATUTINO,2024-2025 | 2025-2026,22.0896,7.9602,38.0597,27.8607,36.5672,19.0081,424.0,29.8507,424,09DPR1384Q,DR. CAYETANO ANDRADE,-99.09320556,19.49855278,GUSTAVO A. MADERO,Primaria,92.0398
09DPR2577L,DR. JAIME TORRES BODET,MATUTINO,2024-2025,22.0833,24.2188,34.8958,13.8021,37.5,19.29,517.0,23.1771,517,09DPR2577L,DR. JAIME TORRES BODET,-99.047625,19.29606944,TLÁHUAC,Primaria,75.7812
09DPR1977A,CLUB DE LEONES NUMERO 3,MATUTINO,2024-2025 | 2025-2026,22.0463,0.5792,50.9653,19.112,39.5753,18.7308,518.0,34.556,518,09DPR1977A,CLUB DE LEONES NUMERO 3,-99.14768889,19.33558611,COYOACÁN,Primaria,99.4208
09DPR1971G,ESPERANZA LÓPEZ MATEOS,VESPERTINO,2024-2025 | 2025-2026,22.0438,0.0,56.9343,16.0584,37.2263,19.1509,177.0,35.0365,177,09DPR1971G,ESPERANZA LÓPEZ MATEOS,-99.14878056,19.312,COYOACÁN,Primaria,100.0
09DPR4008H,PROFRA. CONCEPCION TARAZAGA COLOMER,MATUTINO,2024-2025 | 2025-2026,22.0339,15.8192,41.2429,16.3842,36.7232,18.7123,428.0,27.1186,428,09DPR4008H,PROFRA. CONCEPCION TARAZAGA COLOMER,-99.241175,19.28284722,TLALPAN,Primaria,84.1808
09DPR5157W,ATENEO DE LA JUVENTUD,MATUTINO,2025-2026,22.0285,0.0,53.7242,18.3835,38.0349,19.2067,661.0,35.6577,661,09DPR5157W,ATENEO DE LA JUVENTUD,-99.14110556,19.19903333,TLALPAN,Primaria,100.0
09DPR2408Q,REPÚBLICA DE HONDURAS,MATUTINO,2025-2026,22.027,1.3514,37.8378,33.7838,37.1622,19.2524,162.0,36.4865,162,09DPR2408Q,REPÚBLICA DE HONDURAS,-99.14585,19.44466667,CUAUHTÉMOC,Primaria,98.6486
09DPR2227G,MAESTROS MEXICANOS,MATUTINO,2024-2025,21.9936,23.7942,41.4791,12.8617,31.8328,18.5776,316.0,23.1511,316,09DBA0073D,MAESTROS MEXICANOS,-99.23028889,19.30984444,LA MAGDALENA CONTRERAS,Adultos - Primaria,76.2058
09DPR2997V,FERNANDO MONTES DE OCA,VESPERTINO,2024-2025 | 2025-2026,21.9926,18.8192,41.6974,27.3063,22.1402,,,32.4723,238,09DES0025Q,FERNANDO MONTES DE OCA,-99.19845833,19.49748889,AZCAPOTZALCO,Secundaria,81.1808
09DPR2357Z,LIC. PONCIANO ARRIAGA,MATUTINO,2024-2025 | 2025-2026,21.9835,0.8264,38.0165,36.3636,34.7107,,,35.5372,141,09DPR2357Z,LIC. PONCIANO ARRIAGA,-99.12793333,19.43373056,CUAUHTÉMOC,Primaria,99.1736
09DPR1347M,JESUS CARLOS ROMERO VILLA,MATUTINO,2024-2025 | 2025-2026,21.9692,28.0,26.7692,33.5385,21.5385,,,31.0769,240,09DPR1347M,JESUS CARLOS ROMERO VILLA,-99.12488056,19.50883056,GUSTAVO A. MADERO,Primaria,72.0
09DPR0134D,AURELIO HIDALGO,MATUTINO,2024-2025 | 2025-2026,21.9687,0.2237,55.0336,15.8837,38.7025,18.8116,540.0,32.8859,540,09DPR0134D,AURELIO HIDALGO,-99.24868333,19.33176111,ÁLVARO OBREGÓN,Primaria,99.7763
09DPR2112F,VOCEADORES DE MÉXICO,MATUTINO,2025-2026,21.9444,0.0,37.5,41.6667,30.5556,18.4018,115.0,37.5,115,09DPR1010B,VOCEADORES DE MÉXICO,-99.03273056,19.38782778,IZTAPALAPA,Primaria,100.0
09DPR3212L,GENOVEVA CORTES,VESPERTINO,2024-2025 | 2025-2026,21.9444,0.463,36.1111,42.1296,31.0185,19.6857,266.0,39.3519,266,09DPR3212L,GENOVEVA CORTES,-99.04185556,19.33492222,IZTAPALAPA,Primaria,99.537
09DPR0947Z,ANGEL DE CAMPO,MATUTINO,2024-2025 | 2025-2026,21.9214,0.8734,41.9214,20.0873,46.7249,19.5338,252.0,34.0611,252,09PES0678U,ANGEL DE CAMPO,-99.016975,19.362719,IZTAPALAPA,Secundaria,99.1266
09DPR2431R,FRAY BARTOLOME DE LAS CASAS,MATUTINO,2024-2025 | 2025-2026,21.9005,0.4525,28.0543,49.3213,31.6742,19.0303,263.0,38.009,263,09DPR2568D,FRAY BARTOLOMÉ DE LAS CASAS,-99.11003333,19.37703056,IZTAPALAPA,Primaria,99.5475
09DPR2327F,MTRO. SALVADOR M. LIMA,MATUTINO,2024-2025 | 2025-2026,21.8792,0.6711,44.2953,37.5839,26.8456,19.0654,145.0,42.953,145,09DPR2327F,MTRO. SALVADOR M. LIMA,-99.12542222,19.44951111,VENUSTIANO CARRANZA,Primaria,99.3289
09DPR1968T,MTRO. FRANCISCO CESAR MORALES,MATUTINO,2025-2026,21.8644,5.9322,45.7627,22.8814,34.7458,19.6402,128.0,28.8136,128,09DPR1968T,MTRO. FRANCISCO CESAR MORALES,-99.13924167,19.33962222,COYOACÁN,Primaria,94.0678
09DPR2859T,PROFRA. ENRIQUETA LEÓN GONZÁLEZ,MATUTINO,2025-2026,21.8638,0.0,28.6738,40.8602,39.7849,18.8248,297.0,33.6918,297,09DPR2859T,PROFRA. ENRIQUETA LEÓN GONZÁLEZ,-99.20873889,19.39454444,ÁLVARO OBREGÓN,Primaria,100.0
09DPR2783U,THAILANDIA,VESPERTINO,2024-2025 | 2025-2026,21.8605,0.0,45.3488,31.3953,32.5581,18.6344,117.0,36.0465,117,09DPR2783U,THAILANDIA,-99.23235278,19.37026667,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1454V,TONANTZIN,MATUTINO,2024-2025 | 2025-2026,21.8592,26.7606,33.8028,26.4789,22.2535,,,28.4507,300,09DBA0010S,TONANTZIN,-99.09223889,19.50260278,GUSTAVO A. MADERO,Adultos - Primaria,73.2394
09DPR1424A,HIDROELECTRICA DE CUPATITZIO,MATUTINO,2024-2025 | 2025-2026,21.859,17.6282,28.5256,29.8077,33.3333,18.9137,295.0,29.8077,295,09DPR1424A,HIDROELECTRICA DE CUPATITZIO,-99.08581667,19.48786944,GUSTAVO A. MADERO,Primaria,82.37180000000001
09DPR1992T,ESTADO DE SAN LUIS POTOSI,MATUTINO,2024-2025 | 2025-2026,21.8478,9.7826,36.9565,32.6087,29.8913,,,35.3261,229,09DPR1990V,ESTADO DE SAN LUIS POTOSI,-99.14995278,19.29799167,TLALPAN,Primaria,90.2174
09DPR0850O,GUSTAVO PEDRO MAHR,MATUTINO,2024-2025 | 2025-2026,21.8301,1.3072,19.6078,60.7843,27.451,,,35.9477,156,09DPR0850O,GUSTAVO PEDRO MAHR,-99.14785833,19.44903333,CUAUHTÉMOC,Primaria,98.6928
09DPR2025K,ENRIQUE C. REBSAMEN,MATUTINO,2024-2025,21.8128,12.0357,28.8262,29.5691,38.633,19.2172,789.0,27.0431,789,09DBS0040L,ENRIQUE C REBSAMEN,-99.012,19.25468889,XOCHIMILCO,Adultos - Secundaria,87.9643
09DPR2251G,MA. MAGDALENA PACHECO BLANCO,MATUTINO,2024-2025,21.8123,22.3301,41.4239,12.2977,33.0097,18.7208,329.0,24.5955,329,09DPR2252F,MA. MAGDALENA PACHECO BLANCO,-99.06246111,19.29656667,TLÁHUAC,Primaria,77.6699
09DPR1961Z,JACINTO CANEK,VESPERTINO,2024-2025 | 2025-2026,21.7722,0.0,47.4684,33.5443,27.8481,18.6844,247.0,35.443,247,09DPR1961Z,JACINTO CANEK,-99.21888333,19.28870833,TLALPAN,Primaria,100.0
09DPR1468Y,TATA VASCO,MATUTINO,2024-2025 | 2025-2026,21.7571,25.0646,26.615,33.5917,23.5142,,,31.5245,321,09DPR1468Y,TATA VASCO,-99.09093333,19.49774722,GUSTAVO A. MADERO,Primaria,74.9354
09DPR2811Z,REPÚBLICA FRANCESA,MATUTINO,2024-2025 | 2025-2026,21.753,0.7968,37.0518,27.0916,43.8247,,,29.0837,271,09DPR2811Z,REPÚBLICA FRANCESA,-99.19365278,19.35498889,ÁLVARO OBREGÓN,Primaria,99.2032
09DPR1412W,JUANA DE ASBAJE,MATUTINO,2024-2025 | 2025-2026,21.7204,18.5484,35.2151,28.7634,26.0753,18.5408,345.0,29.0323,345,09DPR1412W,JUANA DE ASBAJE,-99.10957222,19.49110833,GUSTAVO A. MADERO,Primaria,81.4516
09DPR1797Q,PEDRO AGUIRRE DE LA BARRERA,MATUTINO,2024-2025 | 2025-2026,21.7204,0.0,50.5376,18.2796,39.7849,28.7712,105.0,38.7097,105,09DPR1797Q,PEDRO AGUIRRE DE LA BARRERA,-99.21791389,19.39508056,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1418Q,INSURGENTE MORELOS,MATUTINO,2024-2025 | 2025-2026,21.7192,24.0688,30.659,27.2206,26.6476,19.1095,265.0,27.2206,265,09DPR1413V,INSURGENTE MORELOS,-99.11394722,19.48494444,GUSTAVO A. MADERO,Primaria,75.9312
09DPR2728A,JOSÉ DOLORES MEDINA DELGADO,MATUTINO,2025-2026,21.7143,8.5714,22.8571,45.7143,31.4286,,,37.1429,214,09DPR2728A,JOSÉ DOLORES MEDINA DELGADO,-99.04891389,19.38663611,IZTAPALAPA,Primaria,91.4286
09DPR3231Z,ALFONSO SIERRA PARTIDA,MATUTINO,2024-2025 | 2025-2026,21.6931,7.1429,46.0317,14.8148,40.4762,,,28.3069,385,09DPR3231Z,ALFONSO SIERRA PARTIDA,-99.17244722,19.33168056,COYOACÁN,Primaria,92.8571
09DPR2187W,MAHATMA GANDHI,VESPERTINO,2024-2025 | 2025-2026,21.6783,36.3636,25.1748,30.0699,16.7832,,,27.2727,99,09PJN0882V,MAHATMA GANDHI,-99.121871,19.332599,COYOACÁN,Preescolar,63.6364
09DPR1323C,LIC. EDUARDO NOVOA,MATUTINO,2024-2025 | 2025-2026,21.6667,0.641,43.5897,27.5641,36.5385,18.5199,152.0,32.0513,152,09DPR1323C,LIC. EDUARDO NOVOA,-99.146625,19.36449444,BENITO JUÁREZ,Primaria,99.359
09DPR3026Q,EL SEGURO DEL MAESTRO,MATUTINO,2025-2026,21.6327,0.0,40.2332,24.7813,43.1487,19.5232,415.0,35.277,415,09DPR3126P,EL SEGURO DEL MAESTRO,-98.9953,19.36238611,IZTAPALAPA,Primaria,100.0
09DPR1384Q,DR. CAYETANO ANDRADE,VESPERTINO,2024-2025 | 2025-2026,21.6149,17.3913,35.4037,22.9814,32.2981,,,24.2236,167,09DPR1384Q,DR. CAYETANO ANDRADE,-99.09320556,19.49855278,GUSTAVO A. MADERO,Primaria,82.6087
09DPR1383R,CENTENARIO DEL 47,MATUTINO,2024-2025 | 2025-2026,21.6107,23.4899,28.8591,30.2013,25.5034,,,27.5168,136,09DPR1383R,CENTENARIO DEL 47,-99.10891111,19.46329444,GUSTAVO A. MADERO,Primaria,76.5101
09DPR2587S,LIC. JOSÉ LÓPEZ PORTILLO Y ROJAS,MATUTINO,2024-2025 | 2025-2026,21.5922,37.2905,26.257,29.8883,14.5251,,,28.2123,530,09DPR2587S,LIC. JOSÉ LÓPEZ PORTILLO Y ROJAS,-99.13135,19.56062778,GUSTAVO A. MADERO,Primaria,62.7095
09DPR1502O,VIDAL ALCOCER,VESPERTINO,2025-2026,21.5556,3.3333,38.8889,25.5556,40.0,19.754,160.0,32.2222,160,09DPR1501P,VIDAL ALCOCER,-99.16491944,19.28780556,TLALPAN,Primaria,96.6667
09DPR1251Z,MARIA CURIE SKLODOWSKA,MATUTINO,2024-2025 | 2025-2026,21.5522,4.1791,32.2388,29.8507,41.4925,19.1116,356.0,26.8657,356,09DPR1251Z,MARIA CURIE SKLODOWSKA,-99.13496944,19.38178333,BENITO JUÁREZ,Primaria,95.8209
09DPR2189U,NEPAL,MATUTINO,2024-2025 | 2025-2026,21.548,28.483,26.3158,32.1981,20.743,,,29.4118,246,09DBA0170F,NEPAL,-99.09230556,19.46428056,GUSTAVO A. MADERO,Adultos - Primaria,71.517
09DPR5144S,JUAN JOSÉ ARREOLA,MATUTINO,2024-2025,21.5437,48.8851,27.6158,7.8902,23.3276,22.8916,703.0,15.7804,703,09DPR5144S,JUAN JOSÉ ARREOLA,-99.04761389,19.3112,TLÁHUAC,Primaria,51.1149
09DPR2432Q,FRAY MELCHOR DE TALAMANTES,MATUTINO,2024-2025 | 2025-2026,21.5303,0.7916,28.496,47.7573,30.6069,18.5537,400.0,33.2454,400,09DPR2348S,FRAY MELCHOR DE TALAMANTES,-99.12141389,19.43741389,VENUSTIANO CARRANZA,Primaria,99.2084
09DPR2584V,MTRO. MIGUEL A. QUINTANA,MATUTINO,2024-2025 | 2025-2026,21.5242,58.3643,11.71,25.2788,12.2677,17.4602,387.0,16.7286,387,09DPR1371M,MTRO. MIGUEL A. QUINTANA,-99.13036944,19.5009,GUSTAVO A. MADERO,Primaria,41.6357
09DPR1660D,JUSTO SIERRA,MATUTINO,2024-2025 | 2025-2026,21.5142,66.5615,14.1956,18.9274,7.8864,,,15.142,277,09DES0296I,JUSTO SIERRA,-99.01963056,19.37964722,IZTAPALAPA,Secundaria,33.438500000000005
09DPR2444V,GUELATAO DE JUÁREZ,VESPERTINO,2024-2025 | 2025-2026,21.5054,0.0,39.7849,37.6344,30.1075,18.9953,91.0,37.6344,91,09DPR2453C,GUELATAO DE JUÁREZ,-99.13561111,19.41990833,CUAUHTÉMOC,Primaria,100.0
09DPR2838G,MARGARITA MAZA DE JUÁREZ,MATUTINO,2024-2025 | 2025-2026,21.4744,0.3205,43.2692,21.1538,42.6282,18.6614,402.0,31.4103,402,09DES4099I,MARGARITA MAZA DE JUÁREZ,-99.078625,19.49635278,GUSTAVO A. MADERO,Secundaria,99.6795
09DPR0034E,INDIRA GANDHI,MATUTINO,2025-2026,21.4623,0.4717,33.0189,37.2642,36.5566,19.0942,475.0,35.1415,475,09DDI0040C,INDIRA GANDHI,-99.09781569,19.33900168,IZTAPALAPA,Educación Inicial,99.5283
09DPR0020B,SITIO DE CUAUTLA,MATUTINO,2024-2025 | 2025-2026,21.4519,18.1488,34.6642,21.4156,33.0309,,,29.0381,410,09DPR0020B,SITIO DE CUAUTLA,-99.28713611,19.35501389,CUAJIMALPA DE MORELOS,Primaria,81.8512
09DPR1199U,SUECIA,MATUTINO,2024-2025 | 2025-2026,21.4078,0.4854,36.8932,18.932,50.7282,19.3809,542.0,29.6117,542,09DPR1199U,SUECIA,-99.12391667,19.37521667,IZTAPALAPA,Primaria,99.5146
09DPR1539B,NICOLAS BRAVO,VESPERTINO,2024-2025 | 2025-2026,21.3986,32.8671,27.2727,32.1678,14.6853,,,27.972,109,09DBN0079B,NICOLAS BRAVO,-99.08130278,19.49550278,GUSTAVO A. MADERO,Primaria,67.1329
09DPR1466Z,SUAVE PATRIA,MATUTINO,2024-2025 | 2025-2026,21.3964,21.6216,30.8559,25.0,29.5045,,,27.2523,351,09DPR1466Z,SUAVE PATRIA,-99.08028056,19.49621944,GUSTAVO A. MADERO,Primaria,78.3784
09DPR1373K,MÁRTIRES DE RIO BLANCO,MATUTINO,2024-2025 | 2025-2026,21.3731,21.791,27.4627,34.3284,23.2836,17.7821,286.0,27.4627,286,09DSN0041P,MÁRTIRES DE RÍO BLANCO,-99.11999722,19.38249167,IZTACALCO,Secundaria,78.209
